,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,5822714,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,"Psycho (feat. Ty Dolla $ign)","Post Malone",4342009,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
3,SAD!,XXXTENTACION,3704244,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
4,FRIENDS,Marshmello,3528980,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
5,X,"Nicky Jam",3444640,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
6,IDGAF,"Dua Lipa",3210442,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
7,"The Middle",Zedd,3047962,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
8,"All The Stars (with SZA)","Kendrick Lamar",3015568,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
9,"Look Alive (feat. Drake)","BlocBoy JB",2880107,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
10,"Love Lies (with Normani)",Khalid,2822144,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
11,"In My Blood","Shawn Mendes",2778497,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
12,Mine,Bazzi,2732501,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
13,"Freaky Friday (feat. Chris Brown)","Lil Dicky",2732349,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
14,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,2647547,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
15,rockstar,"Post Malone",2324871,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
16,Dura,"Daddy Yankee",2171133,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
17,Havana,"Camila Cabello",2123847,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
