Position,"Track Name",Artist,URL
1,"No Brainer","DJ Khaled",https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
2,"Eastside (with Halsey & Khalid)","benny blanco",https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
3,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
4,"When I Kissed The Teacher","Lily James",https://open.spotify.com/track/1WOBzx0R3hyphrI1AUv4Zu
5,"Waterloo - From ""Mamma Mia! Here We Go Again""","Hugh Skinner",https://open.spotify.com/track/37RKadHJqPuVzlM0tDBC3N
6,"Hot Summer","DJ Durel",https://open.spotify.com/track/3fEpuoSr8ufvyRR7s2jB3U
7,"Quero Que Tu Vá",Ananda,https://open.spotify.com/track/7ppLcVgxpoWAhAa2c0CN3b
8,"In My Feelings",Drake,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
9,"In My Mind",Dynoro,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
10,"1, 2, 3!",SEUNGRI,https://open.spotify.com/track/6CSZO82B0cM4CUgnrjPSfJ
11,"Light Me Up","RL Grime",https://open.spotify.com/track/3imS277wRbz1CFoDySgTff
12,"Overdose (feat. Chris Brown)","AGNEZ MO",https://open.spotify.com/track/2jzFNGqC0Q1TeThJTzPL0T
13,SWISH,Tyga,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
14,"you should see me in a crown","Billie Eilish",https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
15,"Smile (Living My Best Life) (feat. Snoop Dogg & Ball Greezy)","Lil Duval",https://open.spotify.com/track/17jeLyQcEUmKv3MXeEo79k
16,"One Day (feat. Ryan Tedder)",Logic,https://open.spotify.com/track/6e2PtJYcltVk76nLwxBzRn
17,"You Say","Lauren Daigle",https://open.spotify.com/track/72b0ANL1ZiV71OiZRs0Lny
18,"Ya No Quiero Ná","Lola Indigo",https://open.spotify.com/track/2A2Q4CYBcVvBF2OqgJ3OWX
19,"Heavy, California",Jungle,https://open.spotify.com/track/2UfsAhtqK6uH8NYa5glrpm
20,"I Might Need Security","Chance the Rapper",https://open.spotify.com/track/3EApebexZ7YqDIqw2EMTDh
21,"Mi Cama - Remix","Karol G",https://open.spotify.com/track/38QmUDpkoYlNbMKvpvAsrE
22,Natural,"Imagine Dragons",https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
23,"PIENSO EN TU MIRÁ - Cap.3: Celos",ROSALÍA,https://open.spotify.com/track/0qKxqVcFCMmrjjvIgjjEE6
24,"Magic In The Hamptons (feat. Lil Yachty)","Social House",https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp
25,"Way Back Home",SHAUN,https://open.spotify.com/track/3NxuezMdSLgt4OwHzBoUhL
26,TELÉFONO,Aitana,https://open.spotify.com/track/5h8VHxOBK1VWWj46T8fSly
27,"Give A Little","Maggie Rogers",https://open.spotify.com/track/4za2QYGfHlYml23pChrpXO
28,"Be Alright","Dean Lewis",https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
29,"Gold (Stupid Love)",Excision,https://open.spotify.com/track/5ZzjNL4J31lqU853Un7T3f
30,"Pony - Recorded at Spotify Studios NYC","Leon Bridges",https://open.spotify.com/track/0exKMPo2iind68yWTaHCrr
31,"Charcoal Baby","Blood Orange",https://open.spotify.com/track/4yOT0bYT83QZ0aXlJ3Tb2p
32,"BLACK BALLOONS | 13LACK 13ALLOONZ [FEAT. TWELVE'LEN & GOLDLINK | TWELVE'LEN + GOLDL1NK]","Denzel Curry",https://open.spotify.com/track/5mexbTuWx9d8DPZk4sDGF4
33,"Driving Rain (feat. Myles Kennedy & The Conspirators)",Slash,https://open.spotify.com/track/7wMigjnbQlNnhoG1sYfLhy
34,"Taste (feat. Offset)",Tyga,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
35,"Thru These Tears",LANY,https://open.spotify.com/track/4gB61mP4tNChn4LgfquMhi
36,"1997 DIANA",BROCKHAMPTON,https://open.spotify.com/track/55jQMevNp7aWtiW5LPlPoa
37,"Kung 'Di Rin Lang Ikaw","December Avenue",https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV
38,"God is a woman","Ariana Grande",https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
39,"What's the Use?","Mac Miller",https://open.spotify.com/track/5fyqqaqTmcNDixYABJO99I
40,"Ni La Hora","Ana Guerra",https://open.spotify.com/track/1he4G9w0zh5GokInpOSINW
41,"Nephew (feat. Lil Pump)",Smokepurpp,https://open.spotify.com/track/0ibOcbkp2XG46Do8jcy0bL
42,"HANDGUN (feat. A$AP Rocky)",YG,https://open.spotify.com/track/52CLdezBWVldcnpfTI0Vh2
43,"Happy Now",Zedd,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
44,Tim,ARTY,https://open.spotify.com/track/4wmrfUPuvK9phVehREZZ1X
45,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
46,"Feels So Good ◑",HONNE,https://open.spotify.com/track/5UV4u1vdRO9zvsqe1rjNBO
47,Rise,"Jonas Blue",https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
48,"Love It If We Made It","The 1975",https://open.spotify.com/track/7MRY4VpCuZvBmFda6ZCk2G
49,"Vaina Loca",Ozuna,https://open.spotify.com/track/1s2B5cndbqK8rPJEIcKJRQ
50,Darkside,"Alan Walker",https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
