Position,"Track Name",Artist,URL
1,"New Light","John Mayer",https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
2,Toy,Netta,https://open.spotify.com/track/7vuTcvFnvlqWlWb4u60nvY
3,"Lucid Dreams","Juice WRLD",https://open.spotify.com/track/32iYwQ4OYiurnGnOfJ1aEh
4,"This Is America","Childish Gambino",https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
5,"Samurai Cop (Oh Joy Begin)","Dave Matthews Band",https://open.spotify.com/track/6BrUapLAC36AGSZBhCZmPJ
6,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)","Rita Ora",https://open.spotify.com/track/1YNQscOx6OqBQjxgJVhEeW
7,"Happy Man",Jungle,https://open.spotify.com/track/11xRCe6bPQ9fRhz70dqF9N
8,Fuego,"Eleni Foureira",https://open.spotify.com/track/22ppznuzVF9LKamaaqMMqu
9,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
10,"Back To You","Selena Gomez",https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
11,"Te Boté - Remix","Nio Garcia",https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
12,"All Girls Are The Same","Juice WRLD",https://open.spotify.com/track/1dNyRyz1QBN9kO1etUs1PI
13,"Wait (Featuring Offset & Vory)","Chantel Jeffries",https://open.spotify.com/track/50phRe11Y2nC2N968jVU53
14,"I'll Take Your Man","City Girls",https://open.spotify.com/track/5aOpKCKguEnViGOKZxZern
15,"First Burn","Ari Afsar",https://open.spotify.com/track/1A2gifkaEngunqZAFHUS0j
16,"Yeah Right",Joji,https://open.spotify.com/track/2815rSBccLxZc67jEWBEvD
17,"Womp Womp",Valee,https://open.spotify.com/track/1G5ho820Xi2Qu3HsBZ26ft
18,"Audio - with Sia, Diplo & Labrinth",Sia,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop
19,"Beautiful Crazy","Luke Combs",https://open.spotify.com/track/4Qx06Fzsepmdz2NGSWfZck
20,"Jettski Grizzley (feat. Lil Pump)","Tee Grizzley",https://open.spotify.com/track/2VKf0WEOpq06JE5PTNr9wa
21,Ohio,"Andrew McMahon in the Wilderness",https://open.spotify.com/track/0fkD7hezCmtyR6oJ2PY3qJ
22,"When We Were Young","Lost Kings",https://open.spotify.com/track/4mEILaBM7bKZqKAun5tABu
23,"If You're Over Me","Years & Years",https://open.spotify.com/track/01k24g94i1JvkFLQmVEdCd
24,"I'll Be There","Jess Glynne",https://open.spotify.com/track/083Qf6hn6sFL6xiOHlZUyn
25,"Clout (feat. 21 Savage)","Ty Dolla $ign",https://open.spotify.com/track/1u0CD4fcBUB1xrG9fNgejh
26,Fun,Kaskade,https://open.spotify.com/track/6quwZWSOygVjpaTG84whzq
27,"Rocket Girl (Feat. Betty Who)",Lemaitre,https://open.spotify.com/track/4wvj3LqF8EqGxoNc1FIbHr
28,"Four Out Of Five","Arctic Monkeys",https://open.spotify.com/track/5Z5nbOXhsSbySVC7WUc6y9
29,"Quarter Past Midnight",Bastille,https://open.spotify.com/track/1etiUDkISHELzQGMY79ryt
30,Team,"Noah Cyrus",https://open.spotify.com/track/6C56edNssJGjkPi3BnrGwP
31,"Lift Yourself","Kanye West",https://open.spotify.com/track/3uYDO9dPLTVrgfwg7EYXSf
32,"Drew Barrymore (feat. Wale)","Bryce Vine",https://open.spotify.com/track/5RyFbMmfQ70WThTT6g4Vx0
33,"Lil Arrogant (feat. Joey Bada$$ & Russ)",IDK,https://open.spotify.com/track/2DP3SfAM8g1hKPXKWyDptv
34,"Sound of Where'd U Go",Illenium,https://open.spotify.com/track/20KW4L9nwQ5oP4IHHrbCeY
35,Beyond,"Leon Bridges",https://open.spotify.com/track/1Omt5bfz1tZUCqd26HxbS0
36,"Born to Love You - RISE Recording",LANCO,https://open.spotify.com/track/1OPwKKJQiSpFlB7MdIHW3b
37,"lovely (with Khalid)","Billie Eilish",https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
38,"Ikuyo (feat. 2 Chainz & Sophia Black)",KYLE,https://open.spotify.com/track/2NWoKpRnMfxocVAXF8ASwk
39,"Pick Up","DJ Koze",https://open.spotify.com/track/5YzBL3vkQnp3JbeDRRSbSQ
40,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
41,"Genius - with Sia, Diplo & Labrinth",Sia,https://open.spotify.com/track/73F87Sqh6jQWucOOvz1WFx
42,Gemini,"Tyla Yaweh",https://open.spotify.com/track/485T1AuUTyJB3ro4zYDTme
43,"Star Treatment","Arctic Monkeys",https://open.spotify.com/track/0b93tWwuoAC0nXe1CfR30I
44,Starchild,Elujay,https://open.spotify.com/track/13Gt4A1ZbYkZbfdQsjKGR6
45,"Better Now","Post Malone",https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
46,"Caterpillar (feat. Eminem & King Green)","Royce Da 5'9""",https://open.spotify.com/track/70lVHIHJE2tUXH7FxNOz3z
47,Forever,"Ar'mon & Trey",https://open.spotify.com/track/70aPBmdN9Vbe0aUly6WIaQ
48,OTW,Khalid,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
49,"these are my friends",lovelytheband,https://open.spotify.com/track/72oSVbLj6u23KzZdjuGEe1
50,"Reckless Love (Spontaneous)","Bethel Music",https://open.spotify.com/track/76BHmT2sUm6yjo9TivNRda
