Position,"Track Name",Artist,URL
1,"Lucid Dreams","Juice WRLD",https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
2,"Girls Like You (feat. Cardi B)","Maroon 5",https://open.spotify.com/track/6FRLCMO5TUHTexlWo8ym1W
3,"New Light","John Mayer",https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
4,"Taste (feat. Offset)",Tyga,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
5,"All Mine","Kanye West",https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
6,"Ghost Town","Kanye West",https://open.spotify.com/track/6Bg7MznA9X0dIhlAsLyBYj
7,"Praise The Lord (Da Shine)","A$AP Rocky",https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
8,"Te Boté - Remix","Nio Garcia",https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
9,Youngblood,"5 Seconds of Summer",https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
10,Africa,Weezer,https://open.spotify.com/track/36Pim2ANczp82lCWIb8GHy
11,"Solo (feat. Demi Lovato)","Clean Bandit",https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
12,Simple,"Florida Georgia Line",https://open.spotify.com/track/4P92FrvmYQSAfOpp4cpFEi
13,"Old niggas","YBN Cordae",https://open.spotify.com/track/4UoB59D0giPmZaPlGQVYpw
14,Yikes,"Kanye West",https://open.spotify.com/track/2r4JRwcbIeuAzWjH4YXlLs
15,"Give Yourself A Try","The 1975",https://open.spotify.com/track/619pVMIK3WvX529JIkQTY3
16,Sommerkroppen,"Mads Hansen",https://open.spotify.com/track/6HqobDaKcIiv7iRierChsK
17,"Jogo do Amor","MC Bruninho",https://open.spotify.com/track/3MxbRHE1u74SoMNR9iURIZ
18,"Bodak Yellow (Forgotten Modern Remix)","Forgotten Modern",https://open.spotify.com/track/7bwqxxM28xf06NpJXQtCDZ
19,"Spread Love (Paddington) [feat. DVNO]","Boston Bun",https://open.spotify.com/track/2MYRU51rPa1QpukXT2lR7C
20,"Let Me Down Slowly","Alec Benjamin",https://open.spotify.com/track/2uaiyLKnYvazyfR0Ky3Kbk
21,"La Cintura","Alvaro Soler",https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
22,"What If","Johnny Orlando",https://open.spotify.com/track/4v7DgEMw6EvYyuQ4eWFD9l
23,"Largado Às Traças - Ao Vivo","Zé Neto & Cristiano",https://open.spotify.com/track/1IJH7QjV5V99eJBtKXqGXE
24,"MALAMENTE - Cap.1: Augurio",ROSALÍA,https://open.spotify.com/track/5zOAudPQIs5U8zP6LQGHmH
25,"Ao Vivo E A Cores","Matheus & Kauan",https://open.spotify.com/track/2Ab1wPTEqulaCGoBak1gUo
26,"Humility (feat. George Benson)",Gorillaz,https://open.spotify.com/track/5fGWdNGGnvKrrHL6U7c1Vp
27,"Back To You","Selena Gomez",https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
28,"Amore e Capoeira","Takagi & Ketra",https://open.spotify.com/track/5Vwqy3CS2aCB6jcgm1qWfk
29,"Yes Indeed","Lil Baby",https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
30,"lovely (with Khalid)","Billie Eilish",https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
31,"'Di Na Muli","Janine Teñoso",https://open.spotify.com/track/3VQb0rq27GPX92X53Ni1Lc
32,"Pa Dentro",Juanes,https://open.spotify.com/track/7flNdUykV5LYDRv8wQDbsx
33,"Violent Crimes","Kanye West",https://open.spotify.com/track/2VYb3Fb5iK5Y8HGZ8oEEkp
34,"Lagi Syantik","Siti Badriah",https://open.spotify.com/track/2whJ6VW0y0EGhp1XYElDCp
35,"Jackie Chan",Tiësto,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
36,"Amor Falso","Aldair Playboy",https://open.spotify.com/track/00zzSEe82JTtz68XlARnh7
37,"Bella ciao (feat. Maître Gims, Vitaa, Dadju & Slimane)",Naestro,https://open.spotify.com/track/1XcnxfOeLvLPGh2Drr2yNb
38,"FAKE LOVE",BTS,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
39,"Dance Macabre",Ghost,https://open.spotify.com/track/4pIKFpwflOdhYNIRmPTj3E
40,"I'll Be There","Jess Glynne",https://open.spotify.com/track/083Qf6hn6sFL6xiOHlZUyn
41,"Colombia Caribe",ChocQuibTown,https://open.spotify.com/track/3ehmXxajDj0yILvbLfLl11
42,"I Thought About Killing You","Kanye West",https://open.spotify.com/track/6EuE9M1viu9gkdFSafia9o
43,Programs,"Mac Miller",https://open.spotify.com/track/1883mCuSqnfnrWoq8i3myH
44,"Dengan Caraku","Arsy Widianto",https://open.spotify.com/track/6zZMfagNj5Nr8rSdJ9KLqq
45,Colour,MNEK,https://open.spotify.com/track/7haQE5nOcxwk0HXahP0aV3
46,"Sin Pijama","Becky G",https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
47,"Come Over","The Internet",https://open.spotify.com/track/70Tf2nUzVd9UfyJHwM5lic
48,"Better Now","Post Malone",https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
49,"Weightless Part 1","Marconi Union",https://open.spotify.com/track/2UZZtkoLOg7IHxeTAdPFvd
50,"O Sol","Vitor Kley",https://open.spotify.com/track/3IfctMaf2sfvlSLRa42Cna
